id,Phase ID,Plant phase,Phase operating status,project,project_other,parent,owner,ownership,province,country,region,status,steel_capacity,iron_capacity,process,equipment,url,lat,lng
P100000120389,S100000131636,Expansion,announced,Jilin Steel Group Fugang Metal Manufacturing Co Ltd,吉林吉钢钢铁集团福钢金属制造有限公司,Jilinjigang Steel Group Co Ltd [51.0%]; persons [49.0%],Jilin Steel Group Fugang Metal Manufacturing Co.ltd,N/A,Jilin,China,Asia Pacific,announced,360.0,N/A,electric,EAF,https://www.gem.wiki/Jilin_Steel_Group_Fugang_Metal_Manufacturing_Co_Ltd,44.022802,125.505627
P100000120390,S100000130567,Main plant,announced,Inner Mongolia Wanzhou Special Steel Co Ltd,内蒙古万洲特钢有限责任公司,persons [48.8%]; Zjmc (Beijing) New Energy Technology Co Ltd [41.5%]; Beijing Global Jierui Investment Management Co Ltd [7.3%]; other [2.4%],"Inner Mongolia Wanzhou Special Steel Co., Ltd.",N/A,Inner Mongolia,China,Asia Pacific,announced,575.0,N/A,electric,EAF,https://www.gem.wiki/Inner_Mongolia_Wanzhou_Special_Steel_Co_Ltd,40.977329,110.022924
P100000120386,S100000130561,Main plant,operating,Jiangsu Hongtai Iron and Steel Co Ltd,江苏鸿泰钢铁有限公司,Jiangsu HONGTAI Metals Ware Co Ltd [100%],"Jiangsu Hongtai Iron and Steel Co., Ltd.",N/A,Jiangsu,China,Asia Pacific,operating,1575.0,N/A,electric,EAF,https://www.gem.wiki/Jiangsu_Hongtai_Iron_and_Steel_Co_Ltd,32.138393,119.554693
P100000120388,S100000131899,Closure,operating pre-retirement,Jilin Steel Group Taihua Metal Equipment Manufacture Co Ltd,吉林吉钢钢铁集团泰华冶金设备制造有限公司,Jilinjigang Steel Group Co Ltd [98.8%]; other [1.2%],"Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd.",N/A,Jilin,China,Asia Pacific,operating pre-retirement,500.0,N/A,electric,EAF,https://www.gem.wiki/Jilin_Steel_Group_Taihua_Metal_Equipment_Manufacture_Co_Ltd,44.138826,125.914941
P100000120391,S100000130568,Main plant,operating,Anhui Jin'an Stainless Steel Casting Co Ltd,安徽金安不锈钢铸造有限公司,Anhui Xinda Steel Development Co Ltd [100.0%],"Anhui Jin'an Stainless Steel Casting Co., Ltd.",N/A,Anhui,China,Asia Pacific,operating,500.0,N/A,electric,EAF,https://www.gem.wiki/Anhui_Jin'an_Stainless_Steel_Casting_Co_Ltd,31.763956,115.924372
P100000120392,S100000130569,Main plant,operating,Fujian Qingtuo New Material Co Ltd,福建青拓新材料有限公司,Shanghai Decent Investment (Group) Co Ltd [51.6%]; other [23.1%]; TSINGSHAN Holding Group Co Ltd [19.7%]; Zhejiang Qingshan Business Management Co Ltd [5.6%],"Fujian Qingtuo New Material Co., Ltd.",N/A,Fujian,China,Asia Pacific,operating,958.0,N/A,electric,EAF,https://www.gem.wiki/Fujian_Qingtuo_New_Material_Co_Ltd,26.779301,119.767935
P100000120394,S100000130571,Main plant,operating,Hezhou Zhaoxin Hardware Products Co Ltd,贺州市兆鑫五金制品有限公司,unknown,"Hezhou Zhaoxin Hardware Products Co., Ltd.",unknown,Guangxi,China,Asia Pacific,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Hezhou_Zhaoxin_Hardware_Products_Co_Ltd,23.978567,111.735529
P100000120388,S100000130564,Expansion,announced,Jilin Steel Group Taihua Metal Equipment Manufacture Co Ltd,吉林吉钢钢铁集团泰华冶金设备制造有限公司,Jilinjigang Steel Group Co Ltd [98.8%]; other [1.2%],"Jilin Steel Group Taihua Metal Equipment Manufacture Co., Ltd.",N/A,Jilin,China,Asia Pacific,announced,500.0,N/A,electric,EAF,https://www.gem.wiki/Jilin_Steel_Group_Taihua_Metal_Equipment_Manufacture_Co_Ltd,44.138826,125.914941
P100000120394,S100000131536,Expansion,announced,Hezhou Zhaoxin Hardware Products Co Ltd,贺州市兆鑫五金制品有限公司100t电炉-贺州市兆鑫五金制品有限公司结构调整转型升级项目二期,unknown,"Hezhou Zhaoxin Hardware Products Co., Ltd.",unknown,Guangxi,China,Asia Pacific,announced,750.0,N/A,electric,EAF,https://www.gem.wiki/Hezhou_Zhaoxin_Hardware_Products_Co_Ltd,23.978567,111.735529
P100000120395,S100000130572,Main plant,operating,Guangxi Guifeng Special Steel Co Ltd,广西贵丰特钢有限公司,Guangxi Longzhou Yishuo Investment Management Co Ltd [100.0%],"Guangxi Longzhou Zhongheng Wanhua Industrial Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1725.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Guifeng_Special_Steel_Co_Ltd,23.987136,111.914197
P100000120396,S100000130573,Main plant,operating,Hezhou Xindu Sanyuan Casting Co Ltd,贺州市信都三元铸件有限公司,Hezhou Xindu Sanyuan Casting Co Ltd [100%],"Hezhou Xindu Sanyuan Casting Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,780.0,N/A,electric,EAF,https://www.gem.wiki/Hezhou_Xindu_Sanyuan_Casting_Co_Ltd,23.987007,111.739775
P100000120397,S100000130574,Main plant,operating,Guangxi Hezhou Kexinda Metal Products Co Ltd,广西贺州市科信达金属制品有限公司,Guangxi Hezhou Kexinda Metal Products Co Ltd [100%],"Guangxi Hezhou Kexinda Metal Products Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1150.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Hezhou_Kexinda_Metal_Products_Co_Ltd,23.979937,111.745037
P100000120398,S100000130575,Main plant,operating,Guangxi Deyuan Metallurgy Co Ltd,广西德源冶金有限公司,Fujian Yongjianguo Investment Development Co Ltd [50.0%]; persons [35.0%]; Guangxi Changheng Investment Co Ltd [15.0%],"Guangxi Deyuan Metallurgy Co., Ltd.",N/A,Guangxi,China,Asia Pacific,operating,1300.0,N/A,electric,EAF,https://www.gem.wiki/Guangxi_Deyuan_Metallurgy_Co_Ltd,22.712996,109.33725
P100000120399,S100000130576,Main plant,operating,Lishui Huahong Iron and Steel Products Co Ltd,丽水华宏钢铁制品有限公司,Huahong Iron and Steel Products Co Ltd [100%],"Lishui Huahong Iron and Steel Products Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Lishui_Huahong_Iron_and_Steel_Products_Co_Ltd,28.090098,119.519509
P100000120400,S100000130577,Main plant,operating,Ningbo Haoyang New Materials Techonology Co Ltd,宁波昊阳新材料科技有限公司,Ningbo Haoyang New MATERIALS Techonology Co Ltd [100%],"Ningbo Haoyang New Materials Techonology Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,500.0,N/A,electric,EAF,https://www.gem.wiki/Ningbo_Haoyang_New_Materials_Techonology_Co_Ltd,30.267113,121.052503
P100000120401,S100000130578,Main plant,operating,Hebei Zhangxuan High Tech Co Ltd,河北张宣高科科技有限公司,HBIS Group Co Ltd [100.0%],"Hebei Zhangxuan High Tech Co., Ltd.",Full,Hebei,China,Asia Pacific,operating,1800.0,N/A,electric,EAF,https://www.gem.wiki/Hebei_Zhangxuan_High_Tech_Co_Ltd,40.607977,115.067516
P100000120402,S100000131558,Closure,retired,Anhui Langxi Hongtai Iron and Steel Co Ltd,安徽省郎溪县鸿泰钢铁有限公司,Anhui Langxi County Fuhang Steel Co Ltd [100%],"Anhui Langxi Hongtai Iron and Steel Co., Ltd.",N/A,Anhui,China,Asia Pacific,retired,1000.0,N/A,electric,EAF,https://www.gem.wiki/Anhui_Langxi_Hongtai_Iron_and_Steel_Co_Ltd,31.246635,119.120443
P100000120402,S100000130581,Expansion,operating,Anhui Langxi Hongtai Iron and Steel Co Ltd,安徽省郎溪县鸿泰钢铁有限公司,Anhui Langxi County Fuhang Steel Co Ltd [100%],"Anhui Langxi Hongtai Iron and Steel Co., Ltd.",N/A,Anhui,China,Asia Pacific,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Anhui_Langxi_Hongtai_Iron_and_Steel_Co_Ltd,31.246635,119.120443
P100000120403,S100000130583,Expansion,construction,Zunyi Changling Special Steel Co Ltd,遵义长岭特殊钢有限公司 110电炉,persons [45.0%]; Guizhou Jinshengan Investment Group Co Ltd [41.9%]; other [6.7%]; Jin Jun'an Investment Group Co Ltd [6.4%],"Zunyi Changling Special Steel Co., Ltd.",N/A,Guizhou,China,Asia Pacific,construction,825.0,N/A,electric,EAF,https://www.gem.wiki/Zunyi_Changling_Special_Steel_Co_Ltd,27.614947,106.949752
P100000120403,S100000131538,Closure,operating pre-retirement,Zunyi Changling Special Steel Co Ltd,遵义长岭特殊钢有限公司 110电炉,persons [45.0%]; Guizhou Jinshengan Investment Group Co Ltd [41.9%]; other [6.7%]; Jin Jun'an Investment Group Co Ltd [6.4%],"Zunyi Changling Special Steel Co., Ltd.",N/A,Guizhou,China,Asia Pacific,operating pre-retirement,1100.0,N/A,electric,EAF,https://www.gem.wiki/Zunyi_Changling_Special_Steel_Co_Ltd,27.614947,106.949752
P100000120404,S100000131661,Closure,operating pre-retirement,Zhejiang Yuxin Industrial Co Ltd,浙江誉鑫实业有限公司,Zhejiang Yuxin Industrial Co Ltd [100%],"Zhejiang Yuxin Industrial Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating pre-retirement,1100.0,N/A,electric,EAF,https://www.gem.wiki/Zhejiang_Yuxin_Industrial_Co_Ltd,28.787202,120.248592
P100000120404,S100000130585,Expansion,announced,Zhejiang Yuxin Industrial Co Ltd,浙江誉鑫实业有限公司,Zhejiang Yuxin Industrial Co Ltd [100%],"Zhejiang Yuxin Industrial Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,announced,1100.0,N/A,electric,EAF,https://www.gem.wiki/Zhejiang_Yuxin_Industrial_Co_Ltd,28.787202,120.248592
P100000120408,S100000130589,Main plant,operating,Zhejiang Wantai Special Steel Co Ltd,浙江万泰特钢有限公司,Zhejiang Wantai Special Steel Co Ltd [100%],"Zhejiang Wantai Special Steel Co., Ltd.",N/A,Zhejiang,China,Asia Pacific,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Zhejiang_Wantai_Special_Steel_Co_Ltd,30.944342,120.971803
P100000120409,S100000130590,Main plant,operating,Chongqing Yonghang Steel Group Co Ltd,重庆永航钢铁集团有限公司,Chongqing Yonghang Steel Group Co Ltd [100%],"Chongqing Yonghang Steel Group Co., Ltd.",N/A,Chongqing,China,Asia Pacific,operating,700.0,N/A,electric,EAF,https://www.gem.wiki/Chongqing_Yonghang_Steel_Group_Co_Ltd,29.836163,106.988138
P100000120410,S100000130591,Main plant,operating,Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co Ltd,新疆闽新钢铁(集团)闽航特钢有限责任公司,Xinjiang MINXIN Steei (GROUP) Co Ltd [100.0%],"Xinjiang Minxin Iron and Steel (Group) Minhang Special Steel Co., Ltd.",N/A,Xinjiang,China,Asia Pacific,operating,1110.0,N/A,electric,EAF,https://www.gem.wiki/Xinjiang_Minxin_Iron_and_Steel_(Group)_Minhang_Special_Steel_Co_Ltd,44.080866,88.417209
P100000120412,S100000131549,Closure,operating pre-retirement,Longnan Fuxin Iron and Steel Co Ltd,龙南市福鑫钢铁有限公司,Longnan Fuxin Steel Co Ltd [100%],"Longnan Fuxin Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,operating pre-retirement,1000.0,N/A,electric,EAF,https://www.gem.wiki/Longnan_Fuxin_Iron_and_Steel_Co_Ltd,24.912904,114.844503
P100000120412,S100000130594,Expansion,announced,Longnan Fuxin Iron and Steel Co Ltd,龙南市福鑫钢铁有限公司,Longnan Fuxin Steel Co Ltd [100%],"Longnan Fuxin Steel Co., Ltd.",N/A,Jiangxi,China,Asia Pacific,announced,1500.0,N/A,electric,EAF,https://www.gem.wiki/Longnan_Fuxin_Iron_and_Steel_Co_Ltd,24.912904,114.844503
P100000121144,S100000131550,Main plant,retired,Jiangxi Yuanxing Iron and Steel Co Ltd,龙南市源兴钢铁有限公司,unknown,"Jiangxi Yuanxing Iron and Steel Co.,Ltd.",unknown,Jiangxi,China,Asia Pacific,retired,500.0,N/A,electric,EAF,https://www.gem.wiki/Jiangxi_Yuanxing_Iron_and_Steel_Co_Ltd,24.881098,114.802833
P100000120415,S100000130598,Main plant,retired,Hubei Wucheng Iron and Steel Group Co Ltd,湖北吴城钢铁集团有限公司,WEALTH GROUP INVESTMENT LIMITED [95.0%]; other [5.0%],"Hubei Wucheng Iron and Steel Group Co., Ltd.",N/A,Hubei,China,Asia Pacific,retired,1100.0,N/A,electric,EAF,https://www.gem.wiki/Hubei_Wucheng_Iron_and_Steel_Group_Co_Ltd,30.341239,114.857744
P100000120416,S100000131578,Closure,operating pre-retirement,Fujian Fuhua New Materials Group Co Ltd,福建福华新材料集团有限公司,Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd [100%],"Fujian Fuhua New Materials Group Co., Ltd.",N/A,Fujian,China,Asia Pacific,operating pre-retirement,500.0,N/A,electric,EAF,https://www.gem.wiki/Fujian_Fuhua_New_Materials_Group_Co_Ltd,26.961516,119.654272
P100000120416,S100000130600,Expansion,construction,Fujian Fuhua New Materials Group Co Ltd,福建福华新材料集团有限公司,Mindong Saiqi Economic Development Zone Fuhua Steel Rolling Co Ltd [100%],"Fujian Fuhua New Materials Group Co., Ltd.",N/A,Fujian,China,Asia Pacific,construction,325.0,N/A,electric,EAF,https://www.gem.wiki/Fujian_Fuhua_New_Materials_Group_Co_Ltd,26.961516,119.654272
P100000120417,S100000131563,Closure,operating pre-retirement,Anhui Jingxian Longxin Iron and Steel Co Ltd,安徽省泾县隆鑫钢铁有限公司,Anhui Jingxian Longxin Iron and Steel Co Ltd [100%],"Anhui Jingxian Longxin Iron and Steel Co., Ltd.",N/A,Anhui,China,Asia Pacific,operating pre-retirement,500.0,N/A,electric,EAF,https://www.gem.wiki/Anhui_Jingxian_Longxin_Iron_and_Steel_Co_Ltd,30.709058,118.436638
P100000120420,S100000130607,Expansion,construction,GFG Liberty Ostrava steel plant,,GFG Alliance Ltd [100.0%],Liberty Steel,N/A,Moravia-Silesia,Czech Republic,Europe,construction,3500.0,N/A,electric,EAF,https://www.gem.wiki/GFG_Liberty_Ostrava_steel_plant,49.792139,18.309875
P100000120423,S100000130619,Expansion,announced,AG der Dillinger Hüttenwerke Dillingen steel plant,,SHS Stahl Holding Saar GmbH & Co KgaA [32.2%]; ArcelorMittal SA [28.7%]; SHS - Stahl-Holding-Saar GmbH & Co KGaA [24.9%],Aktien Gesellschaft der Dillinger Huettenwerke Societe Anonyme des Forges et Acieries de Dilling,N/A,Saarland,Germany,Europe,announced,1400.0,N/A,electric,EAF,https://www.gem.wiki/AG_der_Dillinger_Hüttenwerke_Dillingen_steel_plant,49.353884,6.746603
P100000120424,S100000131705,Expansion,announced,Salzgitter Flachstahl steel plant,,Salzgitter AG [100.0%],Salzgitter Flachstahl GmbH,N/A,Lower Saxony,Germany,Europe,announced,>0,N/A,electric,EAF,https://www.gem.wiki/Salzgitter_Flachstahl_steel_plant,52.161794,10.409371
P100000120428,S100000130634,Expansion,announced,ArcelorMittal Duisburg steel plant,,ArcelorMittal SA [100.0%],Arcelormittal Duisburg GmbH,N/A,North Rhine-Westphalia,Germany,Europe,announced,1300.0,N/A,electric,EAF,https://www.gem.wiki/ArcelorMittal_Duisburg_steel_plant,51.462987,6.744612
P100000120429,S100000130635,Main plant,operating,Kehler Baden Steel Works,Badische Stahlwerke (German),Kehler Group Sweden AB [100.0%],Badische Stahlwerke GmbH,N/A,Baden-Württemberg,Germany,Europe,operating,2500.0,N/A,electric,EAF,https://www.gem.wiki/Kehler_Baden_Steel_Works,48.595058,7.821633
P100000120430,S100000130636,Main plant,operating,Riva Brandenburg Electric Steel Works,Brandenburg Elektrostahlwerke (German),Riva Forni Elettrici SpA [100.0%],BES Brandenburger Elektrostahlwerke GmbH,N/A,Brandenburg,Germany,Europe,operating,1800.0,N/A,electric,EAF,https://www.gem.wiki/Riva_Brandenburg_Electric_Steel_Works,52.402617,12.496135
P100000120431,S100000130637,Main plant,operating,Riva Hennigsdorfer Electric Steel Works,Hennigsdorfer Elektrostahlwerke (German),Riva Forni Elettrici SpA [100.0%],HES Hennigsdorfer Elektrostahlwerke GmbH,N/A,Brandenburg,Germany,Europe,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Riva_Hennigsdorfer_Electric_Steel_Works,52.650903,13.212683
P100000120432,S100000130639,Expansion,announced,Saarstahl Völklingen Steelmaking Plant,,SHS Stahl Holding Saar GmbH & Co KgaA [100.0%],Saarstahl AG,N/A,Saarland,Germany,Europe,announced,1750.0,N/A,electric,EAF,https://www.gem.wiki/Saarstahl_Völklingen_Steelmaking_Plant,49.247635,6.848662
P100000120433,S100000130640,Main plant,operating,Salzgitter Peiner Träger Peine steel plant,,Salzgitter AG [100.0%],Peiner Traeger GmbH,N/A,Lower Saxony,Germany,Europe,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Salzgitter_Peiner_Träger_Peine_steel_plant,52.313935,10.258482
P100000120434,S100000130641,Main plant,operating,CSN Stahlwerk Thüringen Unterwellenborn steel plant,,Companhia Siderúrgica Nacional SA [100.0%],Stahlwerk Thueringen GmbH,N/A,Thuringia,Germany,Europe,operating,1100.0,N/A,electric,EAF,https://www.gem.wiki/CSN_Stahlwerk_Thüringen_Unterwellenborn_steel_plant,50.654574,11.43745
P100000120435,S100000130642,Main plant,operating,Benteler Steel Tube Lingen plant,,Benteler International AG [100.0%],Benteler Steel/Tube GmbH,N/A,Lower Saxony,Germany,Europe,operating,650.0,N/A,electric,EAF,https://www.gem.wiki/Benteler_Steel_Tube_Lingen_plant,52.467622,7.317169
P100000120436,S100000130643,Main plant,operating,ESF Elbe Stahlwerke Feralpi Riesa plant,,Feralpi Holding SpA [100.0%],ESF Elbe-Stahlwerke Feralpi GmbH,N/A,Saxony,Germany,Europe,operating,1400.0,N/A,electric,EAF,https://www.gem.wiki/ESF_Elbe_Stahlwerke_Feralpi_Riesa_plant,51.3128,13.280386
P100000120437,S100000130644,Main plant,operating,Lech Stahlwerke Meitingen steel plant,,Max Aicher GmbH & Co KG [100.0%],Lech Stahlwerke GmbH,N/A,Bavaria,Germany,Europe,operating,1400.0,N/A,electric,EAF,https://www.gem.wiki/Lech_Stahlwerke_Meitingen_steel_plant,48.512051,10.855292
P100000120438,S100000130645,Main plant,operating,Deutsche Edelstahlwerke steel plant,,Swiss Steel Holding AG [100.0%],Deutsche Edelstahlwerke GmbH,N/A,North Rhine-Westphalia,Germany,Europe,operating,600.0,N/A,electric,EAF,https://www.gem.wiki/Deutsche_Edelstahlwerke_steel_plant,50.922844,8.024006
P100000120442,S100000130652,Main plant,cancelled,ETRHB Annaba steel plant,,unknown,Etrhb Industrie SPA,unknown,Annaba,Algeria,Africa,cancelled,1150.0,N/A,electric,EAF,https://www.gem.wiki/ETRHB_Annaba_steel_plant,36.834412,7.45494
P100000120443,S100000130653,Main plant,operating,Egyptian American Steel Rolling Company Sadat City plant,بشاي للصلب (Arabic),Beshay Steel [100.0%],Egyptian American Steel Rolling Co,N/A,Menofia,Egypt,Africa,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Egyptian_American_Steel_Rolling_Company_Sadat_City_plant,30.389174,30.571894
P100000120447,S100000130658,Expansion,construction,Ezz Flat Steel Ain Sokhna plant,حديد عز (Arabic),Ezz Steel Co [64.0%]; other [36.0%],Al Ezz for Flat Steel Industries Company SAE,N/A,Suez,Egypt,Africa,construction,1600.0,N/A,electric,EAF,https://www.gem.wiki/Ezz_Flat_Steel_Ain_Sokhna_plant,29.692045,32.322117
P100000120448,S100000130659,Main plant,operating,Ezz Steel Rebar Sadat City plant,حديد عز (Arabic),Ezz Steel Co [100%],Ezz Steel Co SAE,unknown,Menofia,Egypt,Africa,operating,1000.0,N/A,electric,EAF,https://www.gem.wiki/Ezz_Steel_Rebar_Sadat_City_plant,30.382179,30.563029
P100000120450,S100000130661,Main plant,operating,Egyptian Steel Ain Sokhna plant,مصنع العين السخنة - الحديد المصريين (Arabic),Egyptian Steel [100%],Egyptian Steel,Full,Suez,Egypt,Africa,operating,600.0,N/A,electric,EAF,https://www.gem.wiki/Egyptian_Steel_Ain_Sokhna_plant,29.64769,32.2789
P100000120451,S100000130662,Main plant,operating,Egyptian Steel Beni Suef plant,مصنع بني سويف - الحديد المصريين  (Arabic),Egyptian Steel [100%],Egyptian Steel,Full,Beni Suef,Egypt,Africa,operating,600.0,N/A,electric,EAF,https://www.gem.wiki/Egyptian_Steel_Beni_Suef_plant,29.15243,31.24911
P100000120453,S100000130665,Main plant,operating,ArcelorMittal Sestao steel plant,,ArcelorMittal SA [99.8%]; other [0.2%],Arcelormittal Sestao SL,N/A,Vizcaya,Spain,Europe,operating,2000.0,N/A,electric,EAF,https://www.gem.wiki/ArcelorMittal_Sestao_steel_plant,43.313144,-2.998964
P100000120454,S100000130666,Main plant,operating,Acerinox Europa Los Barrios steel plant,,Acerinox SA [100.0%],Acerinox Europa SAU,N/A,Cádiz,Spain,Europe,operating,1200.0,N/A,electric,EAF,https://www.gem.wiki/Acerinox_Europa_Los_Barrios_steel_plant,36.181686,-5.426626
P100000120455,S100000130667,Main plant,operating,Grupo Gallardo Siderurgica Balboa Jerez de los Caballeros steel plant,,Grupo Gallardo Balboa SL [100.0%],Ag Siderurgica Balboa SA,N/A,Badajoz,Spain,Europe,operating,1300.0,N/A,electric,EAF,https://www.gem.wiki/Grupo_Gallardo_Siderurgica_Balboa_Jerez_de_los_Caballeros_steel_plant,38.326405,-6.767326
P100000120456,S100000130668,Main plant,operating,Celsa Barcelona Castellbisbal steel plant,,unknown,Compania Espanola de Laminacion SL,unknown,Barcelona,Spain,Europe,operating,2500.0,N/A,electric,EAF,https://www.gem.wiki/Celsa_Barcelona_Castellbisbal_steel_plant,41.454855,1.980107
P100000120457,S100000130669,Main plant,operating,Riva Siderurgica Sevillana steel plant,,Riva Forni Elettrici SpA [100.0%],Siderurgica Sevillana SA,N/A,Sevilla,Spain,Europe,operating,1300.0,N/A,electric,EAF,https://www.gem.wiki/Riva_Siderurgica_Sevillana_steel_plant,37.362968,-5.886865
P100000120458,S100000130670,Main plant,operating,ArcelorMittal Olaberria-Bergara (Olaberria) steel plant,,ArcelorMittal SA [99.8%]; other [0.2%],Arcelormittal Olaberria-Bergara SL,N/A,Gipuzkoa,Spain,Europe,operating,1450.0,N/A,electric,EAF,https://www.gem.wiki/ArcelorMittal_Olaberria-Bergara_(Olaberria)_steel_plant,43.03829,-2.219625
